,Vedio Urls,No of Views,Date Created,NO of Comments,comments,Likes,Dislikes
396,https://www.youtube.com/watch?v=IQsvlvOP7sc,437,"Oct 2, 2011",0,no Comments ,0,0
397,https://www.youtube.com/watch?v=YfUGyUj4f7s,322406,"Jun 7, 2009",20,"['""LOBOS"" os animais mais incríveis do mundo.... Eu amooooo, sou fascinada por eles 🐺🐺🐺🐺🐺🐺🐺😍😍😍😍😍😍😍', 'Esse consegui na net mesmo. Ná epoca, foi usando o antíquisimo aplicativo kazaa..kkkk. Um abraço.', 'é por televisão?\n\npode me dizer qual antena que usa ou qual canal? Adoro esse documentarios e adoro lobos e cavalos selvagens^^', 'Se eu fosse desse país mistura lobo com husky', 'Muito bom esse documentáio!', 'eu e minha alcatéia comemos esse urso no dia seguinte', 'cara posta mais coisas , pq é muito massa ver como vivem os animais.', 'Obrigada pelo post! abração.', '@gdoliveira96 kkkk', 'Cara eu viajo \n\nIrmao', 'muito legal !', 'faltou o episódio 6,7 alguém  pode mandar?', 'urso desgraçado!!!', 'Disponha Telma....Abração também!!!', 'adoro lobos são os melhores animais do mundo bjs lobod', 'ursso filho da...  fãnsasso do lobo ', 'Lobos são fascinantes', 'se eu foce um lobo ia mostra pra esse urso como se luta eu ia matar esse urso >.<', 'Geral falando do urso kkkk', 'Essa luta do urso e a mãe lobo foi uma porrah porque nao mostrou ou foi uma simulaçao']",1K,53
398,https://www.youtube.com/watch?v=ciRtEsLeuG4,531,"Apr 4, 2010",1,['cuteeeeeee!'],5,0
399,https://www.youtube.com/watch?v=BfzphOSdgpI,31757,"Apr 8, 2011",20,"[""When you open and close the lever right around the hammer. Its really tough to describe but if you do smooth it out don't go far. a little is fine. just enough to get past that initial break point. if you want me to be more detailed ill make a separate video and just  send you a link"", 'Chuck Connors did this back in the 50\'s with a modified 1892 in the show "" The Rifleman""\nbut most people would give credit to Arnold in T2. He had a 10ga. Never said MW2 invented it.', 'arrested for wearing a mask in my house or being brown outside of it? lol', '@kingofthe40oz honestly I would stick to a mossberg. Something like this is more of a project gun. mossbergs rock out of the box. But if your that into it go for it man. and i would stay away from the 3.5 shells', 'Im sure you can find a decent gunsmith in your area to make you one. The job on that was cutting and rewelding. No interest in selling . sorry.', '@transmarobird91 Dude sometimes I cant stand my own voice so I cant blame ya', ""@southerner985 The problem i was having wasn't the tightness of the screws. The screw would stay tight to the nut but the entire screw and panel would move forward between the barrel and magazine tube. Maybe if the screw was thicker it would stay in the grove on the two tubes but like I said I like it with the tape now. I'm weird."", '@mugofdoom eh, kept me entertained for a month. what kind of games are you into ?', ""Nah, they think its pretty cool. I used to shoot cowboy action style and the majority of those guys are all retired vets who are very involved with the NRA. I miss CAS but I just don't have the time or money to keep pursuing it."", '@gruntspy44 My gunsmith made it for me. not sure how much it runs by itself as he did all the work for one price', '@ShadyWillKilBieberXD Well said!', '@hibylittle8 Nah not my style. At least not for this one.', '@kkerbawy Well I like it. No one has it how I do and I have fun with it.', 'Yeah I think its pretty funny too. Who knew a video game would over shadow T2s badassness (Its a word in my book)', ""@MrDrittenhouse I have a thing for masks but I have nothing to hide. I'm not doing anything illegal. As far as your second comment, because I can. Just like the guy who can afford to drive a corvette that does 180 mph. Crazy for some ,fun for others."", '18 1/2 inch barrel with 27 1/2 over all. Totally legal as I said in my video', '@ElMuertoMonkey neo nazi? Care to explain?', '@HEETSEEKAH Original Winchesters can fire both 12 and 10 gauge but they would have to be modified to fire modern rounds. They were built for black powder', '@MrKapiking97 welcome to the midwest by tech n9ne', '@TacticoolOperator The duracoat was just to make it a little different ,my own if you will. Like I said in the video the tape was to keep the wood panels from moving out of place. not sure why it was having that issue, but then i just ended up liking the way it looked.']",72,33
400,https://www.youtube.com/watch?v=Rfg9c0lag1A,237904,"Sep 22, 2009",20,"['It might be heavy and impractical, but that folding roof is probably the coolest thing ever.', ""She's a beautiful piece of American history. Absolutely beautiful."", 'That\'s what my cousin was talking about right at the end of the video.  He said something like, ""Fifty year old technology and the new cars are offering it... the tuck away top"".', 'Just wow. So beautiful! What a masterpiece. She still shows her beauty today. Take care of her.', ""@agenthelios1 It's showroom condition.  He bought it at an auction some four years ago.  OH YES!!  It never sees rain, snow OR clouds!!  He likely put less than 100 miles on it per year!!  If he does drive it out of the garage, it's never parked until he gets out and puts it away again!!"", 'Maravilhoso, muito lindo mesmo, parabens...\nWonderful, very pretty even, congratulations ...', 'Ah yes, my dad had a 57 and a 59, I still remember riding in it as a kid', 'Thanks!!', ""@agenthelios1    I'm not into it much.  I think, considering the condition it's in, it's worth between 25 and 35, but he'll never sell it!!"", '@whoof333 - Two years old and you were the first to alert me to this.  Thanks.  Changed.', 'Looks like if a guy was too tall, that front lip would knock you in the head.', 'The day I took the video, he took me for a brief drive around town.  It was a short drive but more than ""a trip around the block"".  No, he doesn\'t show it at all, but hardly ever drives it either.  It\'s just a toy for his investment.', ""That's a fine classic you got there :)"", ""Sweet, I recognize the Ontario Historic Vehicle plate. I think I've seen this car in London Ontario where I live. Am I right???"", '@SnuggleBear1970 ""MrMichael15695"" says, you didn\'t!!  Once the trunk was down, there was NO trunk space.', 'That might be true ""lynque67"", but tell me this.  What was the condition of the body when you sold it??  They, after 5 years or so, were pretty well played out.  These have had tens of thousnads of dollars spent on them.', 'My dad bought my mom one just like this one when I was 6 yrs old.Candy Apple Red with white leather interior. Absolutely stunning...', ""Really nice looking Classic, amazing how several of today's convertibles have readopted retractable tops. It always blows me away how advanced the 57 was."", ""@SnuggleBear1970  - I'm not sure.  It's not my car and I've never asked.  I think however, that the top takes up a good chunk of the trunk.  Anyone else out there know??"", 'ฝนตกทีปิดไมทันแน่5555+']",761,16
401,https://www.youtube.com/watch?v=2rNCA9TqtqA,24657,"Feb 11, 2011",11,"[""Sky's smile is gorgeous :D *-*\nI love LMFAO soo freakin much!!! <3"", 'wish i was there D:', 'SHOTS :D:D:D NICE VID', 'redfoo is yummy! ;D', '@KookiesandRibs\nHe is!', ""She didn't ask Sky blu anything! \nGod I hate her now :D"", 'i wonder how it would be red foo in black eyed peas', 'I feel akward for sky blu :| standing there like a lemon', 'maybe you should point the microphone at sky blu once in a while', ""Redfoo and Sky Blu are like Phineas and Ferb when it comes to talking! Redfoo is like Phineas cuz he talks the most! Sky is like Ferb cuz he doesn't talk so much... but still, they're awesome!"", ""Redfoo And Sky Blu Are Familiar To Teen Phineas And Ferb Goofy And Max In Mickey's Twice Upon A Christmas Chuck E Cheese And Jasper In 2012 Martin And Chris In Wild Kratts And Raphael And Leonardo""]",49,3
402,https://www.youtube.com/watch?v=YaqKe3CzkOc,1078,"Dec 24, 2009",3,"['Kiwi says: ""Thank you very much Misa!""\nMerry Christmas', 'Merry Christmas & Happy New Year to\nTigger, Tuffy, Kiwi & Pita!  : )', 'Beautiful video and I see what you mean about your furry group and outfits.  They sure did look cute though.']",9,0
403,https://www.youtube.com/watch?v=7n8C_td0Th8,408,"May 3, 2009",0,no Comments ,1,0
404,https://www.youtube.com/watch?v=89jspOP_-0k,501,"Feb 1, 2010",1,"['eu am o intrebare \nnu inteleg cum se face manual,mi se pare atat  de greu de tinut bicicleta in echilibru in aer']",2,1
405,https://www.youtube.com/watch?v=xeHTGx2atsQ,115,"Feb 18, 2009",0,no Comments ,0,1
406,https://www.youtube.com/watch?v=n9SNkUI7CyQ,462,"May 7, 2011",2,"['@BarnabyTV Yes, it is. VR.', 'Nádhera!!!']",2,1
407,https://www.youtube.com/watch?v=mj9hVBPQ1nc,580,"Feb 5, 2010",2,"[""You dancing was amazing.  We'll have to have a dance off when I get to England!\n-Sarah"", 'Two stars here!!']",7,0
408,https://www.youtube.com/watch?v=ngRtxoA82O8,11709,"Dec 27, 2008",7,"['Yes, indeed(^。^)', 'Thank you (^^)/', 'はい(^o^)丿\nあっという間に育ちました～^^;\nでも、ラグドールにしては小さめなんですよ・・・', 'つい、買ってしまいました～(^_^;)', '10キロ太りましたのテロップにワラタ(^_^)', 'Rara knows ""if I stay here they must pay attention to me"" ¬¬', 'Rara is lying down with the Reo toy!']",21,0
409,https://www.youtube.com/watch?v=npGL0Kl16f0,47,"May 15, 2010",0,no Comments ,0,0
410,https://www.youtube.com/watch?v=b_zSSjGz070,188,"Apr 11, 2011",0,no Comments ,0,0
411,https://www.youtube.com/watch?v=JbIgbdK6iCA,17,"Jun 27, 2010",0,no Comments ,0,0
412,https://www.youtube.com/watch?v=lOQf3A_3lPI,587,"Oct 14, 2009",1,['i know this is a a terribly belated question on this video but by any chance do you happen to have any information that maybe you saved or remember about this horse?? I currently own him now and the seller wasnt able to provide any paperwork or whatnot on him.'],0,0
413,https://www.youtube.com/watch?v=ElvPwJyuT48,1994,"Sep 18, 2011",0,no Comments ,3,0
414,https://www.youtube.com/watch?v=82JZmuGeyxU,8089,"Mar 11, 2010",10,"['My dream job!!!', 'Just keep it hush-hush and target practice from time to time keep the numbers down coyote catches you going to chew you up like those cows you can take that to the bank', 'Interesting to see the life of a Range Rider in the west today. How can viewers learns more about living with wolves?', ""hunters don't have hearts they will never quit, but so are we we have hearts and I believe that we can save all animals!"", 'Only good wolf is a dead one.', 'Excuse me, why are these wolves here now anyway, so a few teary eyed hippies can enjoy watching the cute little doggies? They are a plague thrust on our wildlife for no good purpose, they are NOT the native Timber wolves that belong on that land, they are a non-native species imported from Canada and our wildlife can not co-exsist with them. Shoot every damn one of them and bring back the Timber wolf!', 'Yep take them out; S S S that takes care of the problem', 'The opening scence of this video sure is nice.....only thing that would make it better should be myself armed with my R25 dumping the whole god damn pack. Screw wolves. SSS.', ""I have seen allot of propaganda video's on You Tube, but this one tops them all. I live in the heart of wolf country. They kill moose and elk right outside my door. They have decimated the elk herd's in Idaho, Montana, and Wyoming. These killer's are non native, and when the Canadian Grey Wolf was illegally introduced, those in charge knew they would wipe out our ungulates. Range rider's my ass!"", 'Wolves are terrible.']",53,7
415,https://www.youtube.com/watch?v=Cx6t4v-V5RA,44,"Mar 3, 2009",0,no Comments ,0,0
416,https://www.youtube.com/watch?v=YWNItIelSSs,6946,"Sep 1, 2011",0,no Comments ,13,0
417,https://www.youtube.com/watch?v=KIOilXstQLY,4087,"Aug 23, 2009",0,no Comments ,1,0
418,https://www.youtube.com/watch?v=BgXr-bSqMIo,4212,"Apr 29, 2009",4,"['非常警笛いい音。\n初めて聞きました。', 'ひでぇな1431M', '「非常警笛」って\n短急気笛数声・長緩気笛一声・・なので・・・\n\nこれは、適度気笛一声と思うので「注意喚起」ではないかなと思います。\n（割り込みすみません）\nだとしても、撮影は黄色い線の内側なのに、あんな鳴らし方は嫌がらせとしか思えないなぁ', '電子警笛だけでもよかったのに・・・。']",7,0
419,https://www.youtube.com/watch?v=YRr06JuamZI,3181,"Aug 2, 2009",1,['たまの動画はじめて見たー\nかわいい＾＾\nいや～編集うまいなぁ。この音楽とすごく合ってる。\n1：30セミの足ヒクヒクしてるよ（汗）'],2,0
420,https://www.youtube.com/watch?v=U7Hg05gOxfk,776,"Feb 2, 2010",0,no Comments ,0,0
421,https://www.youtube.com/watch?v=vZwn4l6gzlI,446,"Feb 7, 2009",0,no Comments ,2,0
422,https://www.youtube.com/watch?v=_h81cC6wpFo,389,"May 10, 2009",0,no Comments ,0,0
423,https://www.youtube.com/watch?v=JyYBZBogBvs,701,"Dec 8, 2009",2,"['Prego.\n\nSe vuoi conoscere le altre avventure di Aldo, visita il sito:\naldomazzocchi . com\n\nSaluti.\nNik', 'grazie per il video']",0,0
424,https://www.youtube.com/watch?v=k0Q2hkEErMI,291,"Feb 2, 2009",0,no Comments ,2,0
425,https://www.youtube.com/watch?v=K-HFeMiPeVY,5208,"Nov 25, 2009",0,no Comments ,20,1
426,https://www.youtube.com/watch?v=Xje57jTxORw,11,"Jun 27, 2011",0,no Comments ,0,0
427,https://www.youtube.com/watch?v=pgC6y2Lcplk,1740,"Dec 23, 2010",0,no Comments ,5,0
428,https://www.youtube.com/watch?v=PqEzkiZ4pYQ,1568,"Aug 6, 2009",20,"[""Thank you very much!  I'm such a proud mama!"", ""They're my angels!  :)"", ""Thank you, it's contagious, isn't it?  :)"", ""Chico has the funniest kink in his tail and sometimes when he's pooping his tail goes back and forth, but only the part beyond the kink, and it almost looks like he's doing it for balance.  It's gross and adorable at the same time!!!"", 'Haha I could baby talk a horse!!  omg congrats on avoiding meat, I have been veggie for like 14-15 years and I feel great, I just need to lay off the chocolates a bit, lol!!', 'A new thing I will have to look up.... just to see!  lol', 'I love the crap out of them!!  lol', 'Gotta love a happy pup!', 'haha maybe, lol\npac man is more like woc woc woc or woca woca woca', 'doggies!!!!', 'Woo hoo, I will, I am uploading more right now!  I hope you are feeling better and I hope you have lots of good videos to watch as you rest up!', 'Happy dogs make for a happy momma!', 'haha!  you need a scratch behind your ear, too?', 'Great!!  :D', 'Aww!!', '<3<3<3<3<3', 'Aww this made my day we are so alike when it comes to animals and guess what i have not had meat in a month and i am so over eating meat! YAY FOR DOGGIES! YASHRN!!!!', ""I'm really likin your decision to upload like its 2006! more more more plz :)"", 'That was so cute I had to laugh. (if that makes sense.  lol)', 'Hahaha! That was adorable!']",27,4
429,https://www.youtube.com/watch?v=2GySxoFxdAc,688,"Jan 25, 2010",0,no Comments ,0,0
430,https://www.youtube.com/watch?v=3GFpKbLEMt0,21605,"Sep 4, 2010",4,"['Спасибо! Все так :)))', 'Красавец!!!!! Спасибо за видео ))))', 'Балдежный!!!', 'Невероятной красоты пес!!!']",61,3
431,https://www.youtube.com/watch?v=wLfkpyKqvCA,597,"May 11, 2010",0,no Comments ,0,2
432,https://www.youtube.com/watch?v=ykAVZfed5ck,1001,"Nov 16, 2010",0,no Comments ,0,0
433,https://www.youtube.com/watch?v=L0Y9j9DtU1o,5374,"Apr 17, 2011",6,"['@eventostampico Completely automatic for video, however an incredible amount of control for shooting pics :)', ""@birdgeekguy One word, MOTION, it's not that great with it :("", 'when shooting video, you can change the exposure, or is it just automatic, you control the audio, or is automatic, manual focus exists in the video recording? and also is automatic, the Canon SX20 I have all this possible, but very little and I wonder if this camera kodak 990 is best, greetings and thanks for posting', 'Your dog is very naughty.....i like him....', 'why does it not look hd at one point then perfect hd at another', ""I'm looking for a camera that is good for taking pics of kids and pets in motion. I have tried different ones with no good results. Is this a good one for that?""]",15,0
434,https://www.youtube.com/watch?v=WiKA81nD7UI,17986,"Aug 16, 2011",5,"['Ahhhh ... a Kiwi in Oz ;-) How do you find the speedo/tach? Does it show the gears accurately? Also, where did you score that neat rego label holder? I checked out the demo of the Speedo at Frasers the other day - I like the spun finish..... Your feedback would be appreciated.... thx mate.', 'nice bike', 'nice fatbob man . i just got my 09 fatbob back from the shop.103 kit,se heads,high comp pistons,259e cams,high volume oil pump and oil cooler.i had rush 2 inch slip ons but with the work i was doing,the stock headers had to go.ended up getting vance and hines bigshots and them modified the baffles to get a few more ponies.final dyno 121hp', 'beautiful bike....I would buy that tomorrow, if I could man. I had Andrews tw37 cams installed. and bike now sounds like a diesel , asked my Indy...he said""05 twin cam"" normal noise????', 'Its all about the bass.']",24,1
435,https://www.youtube.com/watch?v=c9YCVpns1f0,6555,"Apr 7, 2008",0,no Comments ,21,0
436,https://www.youtube.com/watch?v=sD_9McrL3UQ,179,"Jul 4, 2010",0,no Comments ,2,0
437,https://www.youtube.com/watch?v=Kox5P6ZOTm4,1692,"Sep 16, 2009",9,"['Thanks man wen u find your glock tool u just haft to drill a small hole for the key ring. lol i lost mine for like 2 weeks wen i found it i came up with key ring mod.', 'oooh, I like the idea of havign the glock tool on the keys...hmmm, I cant seem to find mine, damnit, lol...but I do love the idea! it cna also be used to poke at stuff if needed...like to clean things out...great vid!', 'I saw an extended slide release you said in another video you dont recommend those for edc', 'I love your EDC updates.\nWhere did you get your whistle?', 'Very nice setup, do you carry a multi took or a SAK?', 'what holster do you use for the pistol?', 'I always hear people call magazines ""clips"" for some reason.\n\nMust be the TV, Movies and video games.', 'my bad', ""Nice! I have the same Spyderco and Nitecore light.\n\nTo bad we can't carry firearms here. I would get a Sig P238 if I could.""]",27,1
438,https://www.youtube.com/watch?v=P-pLBoDkFgc,269,"Oct 3, 2011",1,['Qeile Band! qeiles Lied! qeile Jungs! ich hab die Lieder auch alles Gefilmt (: ;D Daume Hoch!'],1,0
439,https://www.youtube.com/watch?v=whdFb5n2Zmo,499,"Dec 2, 2010",0,no Comments ,2,0
440,https://www.youtube.com/watch?v=RqAANAYxYz0,4,"Aug 28, 2011",0,no Comments ,0,0
441,https://www.youtube.com/watch?v=fWZKjtFUeco,199172,"Oct 10, 2006",20,"['Thank you, your cat made my day.', ""Man!  I haven't laughed at a YouTube video so hard in a long time, thanks!"", 'LOL! This is so funny! Heh...made me laugh. Very cute. :D', 'Ohdear...I love cats, but the reactions you get from them by doing stuff like this are too funny to pass up.', 'cat: "" I think my balls are growing back!!!""', 'How adorable... I love cats! BEST ANIMALZ!\n:)', 'omg, hahaha poor cat!\nhis face just looks so helpless D:', 'kitty was fantasizing when he was on there ;]', 'Keep going kitty! Feel the burn!', 'haha "" oh yeah baby - Say my name! - Whos yer daddy "" :D', 'Salad?! XD', 'Awww, poor cat! LOL', 'LMAO\nThe cats like ""Im gonna barf if i dont get off this thing...""', 'hahahahaha thats hilarious', 'OMG ITS MONORAIL CAT!!', 'That is an awesome name for a cat!', 'lolz that cat is funnie ^w^', 'have to buy one for my cat!!! LOL', 'Ha...working off the chub!', 'Haw!']",320,17
442,https://www.youtube.com/watch?v=kwxorKnpnEI,48097,"Apr 19, 2008",8,"['I could listen to this all day', 'gotta love the howl!', 'Waters are just amazing!! and that offshore racing boat sounds sweet =).', 'Perfect sound of 24 cylinders....look at it walking the chime at full chat. Awesome classic to enjoy', 'BAD ASS!!!', ""How fast could those lamborghini motors push the hull compared to warpath's v8 454s?"", 'forza italia...', 'walter ragazzi.']",66,2
443,https://www.youtube.com/watch?v=3U5yKkrWZsc,343,"Dec 15, 2008",1,"['Yeah, we see SOO pretty much everyday.']",2,0
444,https://www.youtube.com/watch?v=N3zsNqCovAU,657,"Jul 26, 2011",0,no Comments ,0,0
445,https://www.youtube.com/watch?v=h3YAuYDxvj4,20547,"Oct 17, 2010",2,"['хороша робота', 'скажите адресс питомника']",31,8
446,https://www.youtube.com/watch?v=CeN22koBQRM,420,"Nov 1, 2009",0,no Comments ,0,2
447,https://www.youtube.com/watch?v=R34XT2AWSU4,83,"Sep 17, 2009",0,no Comments ,0,0
448,https://www.youtube.com/watch?v=zY48Vd9zaWk,1063,"Jan 21, 2011",4,"['dam ', 'lmao HOLY CRAP!!! ', ""Sorry dude. We've got you beat."", ""Ours was 115 feet. Video on our channel but this reply won't let me give you the URL.""]",5,1
449,https://www.youtube.com/watch?v=FshCFVUSBXY,353,"Jun 27, 2011",0,no Comments ,0,0
450,https://www.youtube.com/watch?v=X1zq_LLmPwA,12349,"Mar 28, 2009",2,"['ယံငါသြဴ', '0947913874']",26,1
451,https://www.youtube.com/watch?v=6PBKPTCkWOo,2,"Oct 18, 2011",0,no Comments ,0,0
452,https://www.youtube.com/watch?v=Ka2Q0vGVmTw,235612,"Mar 16, 2008",20,"['Look at this... somebody come look at this... God dam Cat... drinkin Milk! Out da bowl..... GET OUT DA BOWL!  0.0', ""i don't regret of watching this"", ""O My . he was my own favorite one ! used to kiss him one thousand times daily !!\nThat's called Blue Persian cat , and recently this color has been absolutely popular around the world . some breeders nowadays breed blue Persians only ..."", 'Yea he was my own favorite too ! he was the first who left for his new home!', 'I lost it on the second one hahahaha', ""That was adorable. They're so cute and small and silly"", 'Kitty 2 was the most adorable one ! well you can see their parents in the other video of mine ""Cute Persian kittens and their daddy"". we were not expecting blue kittens at all .', '0:15 LOLLLLLL!', 'Thank you so much ! Persians are just such calm , loving and nice cats .', 'Thank you so much Shannon ! your pets are so precious too .', 'You can see one of them as a mother cat in my new video ""5 cute furry cuties"" !', ""Thank you so much dear . you've got a very nice channel !"", 'yes i fell in love with youuuuuuuuuuuuuu', ""Thank you so much dear! I'm glad you like my videos! well I don't use the special milk for kittens because I rarely find them in pet-shops plus they're expensive.I've been using the ordinary milk for my cats and kittens.\nHowever, I start feeding milk to my kittens when they are 4 weeks old and I mix milk with water(three forth milk, one forth water) for them till they are 3months old.then they can digest the normal pure milk without water. in this way they don't get diarrhea or something."", 'Thank you so much for the very nice comments dear !', 'Hey I watched you kitty video , and that was so cuuuute! kiss your kitty for me!', ""It's TOO CUTE! No.2 looks so funny and very sweet! Too sweet for words. Actually they're are all sweet! 5 stars!"", 'Ricki , Thanks a lot . best wishes for your recent cute litter !', 'OMG I WANT KITTEN 2 ):\nSO CUTEEE <3 too bad my mum is allergic to cats ', 'Lol XD']",946,47
453,https://www.youtube.com/watch?v=opMQVqX1Jsw,5508,"Apr 13, 2011",3,"['vive  bordj menail', 'Ça fait vraiment plaisir de voir sa je suis fier d’être menaieli ', 'les héros de bordj menaiel']",13,2
454,https://www.youtube.com/watch?v=jJaFjRFQTZY,778,"Aug 13, 2011",2,"[""hello, kitty !! don't be scared. :)"", 'mao']",4,0
455,https://www.youtube.com/watch?v=7RuJzqySgIE,5313,"Jul 23, 2011",2,"['wawawee! i love the muffler and the LCD display.. :) ', 'Such a cool bike\n\nKawasaki ""gets"" the ""sport"" aspect of  ""sport touring""']",2,2
456,https://www.youtube.com/watch?v=O4luQF-twfA,629,"Aug 19, 2009",1,['2:28 > Toda divosa andando com o kimono aos ventos\n3:48 que cara é essa do moço? HDOAHSIDHOIAHSDOIHASIOD'],1,1
457,https://www.youtube.com/watch?v=nzx7BUvunD4,373,"Aug 30, 2011",0,no Comments ,0,0
458,https://www.youtube.com/watch?v=5AcMLEcPyww,1434,"Jul 27, 2010",4,"['amazinggggg ', ""paul's got some pretty silly pop"", 'sickkk', 'sickest monty everr']",11,1
459,https://www.youtube.com/watch?v=6O6cK_io_gY,569,"Oct 23, 2010",1,"[""LOL! that's not an old man... just a guy out for a morning row.""]",1,0
460,https://www.youtube.com/watch?v=WrGdkrczh4Y,729,"Jul 10, 2011",0,no Comments ,3,0
461,https://www.youtube.com/watch?v=680Gk-cDp1g,744,"Dec 5, 2010",0,no Comments ,6,0
462,https://www.youtube.com/watch?v=dnIZ-umSYS4,380,"Feb 16, 2009",0,no Comments ,0,0
463,https://www.youtube.com/watch?v=cCxCmT4WfQw,840,"Sep 15, 2011",0,no Comments ,2,0
464,https://www.youtube.com/watch?v=C-COlE0tX-c,107,"Mar 15, 2010",0,no Comments ,0,0
465,https://www.youtube.com/watch?v=mK0xjNqL62Y,8224,"Oct 15, 2011",1,"['For any Kia Rio key replacement, ignition repairs and lockout services, contact Okey DoKey Locksmith Austin.']",5,8
466,https://www.youtube.com/watch?v=luIb6qYaMv4,395,"Apr 8, 2009",1,['hahaha'],0,0
467,https://www.youtube.com/watch?v=Gub7za9D4JE,300,"Jun 18, 2011",0,no Comments ,2,0
468,https://www.youtube.com/watch?v=VI3VTBXgxr4,641,"Aug 15, 2011",2,"['that LOL', 'pantek kan']",1,0
469,https://www.youtube.com/watch?v=0wGRb_jbTss,23592,"Aug 22, 2009",0,no Comments ,29,4
470,https://www.youtube.com/watch?v=QY5TrqMFOSw,7,"Feb 17, 2011",0,no Comments ,1,0
471,https://www.youtube.com/watch?v=uGl__Nazdi4,987,"May 24, 2009",0,no Comments ,1,1
472,https://www.youtube.com/watch?v=OBlWFxJc4Eo,34,"Oct 17, 2011",0,no Comments ,0,0
473,https://www.youtube.com/watch?v=yoR6pSkJFLg,4569,"Aug 15, 2010",3,"['wie viel hat der umbau gekostet?      hat es sich gelohnt?', 'graupner ti amo ist eh zu teuer. was ist wenn man bei deinem boot allle orginalteile drin lässt? kann da was passieren?', 'ist in diesem video der brushlessmotor oder der vom werk eingebaute motor drin?\nstimmt es, dass die gesamte elektronik das billigste vom billigsten ist, wie in manchen foren beschreiben. dort wird geschrieben lieber graupner ti amo zu kaufen. ich wollte wissen ob dieses ansmann lugano auch empfehlenswert ist?\n( ohne brushless tuning ) ']",2,1
474,https://www.youtube.com/watch?v=3lHqsoi5cgo,1048,"Apr 20, 2011",0,no Comments ,5,0
475,https://www.youtube.com/watch?v=A6nt4x_aOAE,128,"Nov 26, 2009",0,no Comments ,1,0
476,https://www.youtube.com/watch?v=pCpgzSpVrLs,39356,"Sep 15, 2010",0,no Comments ,8,0
477,https://www.youtube.com/watch?v=xkeTuOlBIMM,496,"Apr 25, 2011",0,no Comments ,1,0
478,https://www.youtube.com/watch?v=rVTa5NayiU0,68994,"Nov 20, 2010",20,"['I just love these cats!!!...My favorite YouTube video!', 'У меня сиамский так же щелкает. Особенно прикольно, когда он так реагирует если кто-то чихнет. Или когда его обманываешь делая вид, что что-то даешь. Минут 10 потом не успокоить))', ""OMG there's so many of them!"", 'аааа) милахи. одни уши чего стоят) мяф.', 'Yes, they were talking to the bird :)  Your cats are beautiful! And Monty realy looks like our Volchok :) ', 'suddenly...KITTIES! THOUSANDS OF THEM!', '@duzeris, у нас питомник, ага :)  Elven Pride называется ', ""It's always back to the fricken cat videos.....a sick addiction, I need help!"", 'These are beautiful.', 'Они так и сломаться могут  :)', 'Классные котики!', 'kitties are so cute', 'What a beautiful family ', 'So beautiful.', 'наслеДСТвенный!', 'прелесть просто .жаль моя так не может', 'Calling all aliens, calling all aliens\nEarth is for your taking\nkcatatatatatat', 'Глаза сломала, читая название видео, ... А котики супер', 'Зверища орища!', 'Why do they chatter like this? I own a modern Siamese and he has never done this.']",588,5
479,https://www.youtube.com/watch?v=Cd7g3ZoA5tQ,8552,"Jun 4, 2011",3,"['Mighty fine show!', ""Great video. First time I've seen prewar Swiss trolleys in motion. "", 'Waaauuu 1932 jahre. \n2011 Jahre Kommen in der Schweiz. \nRespekt Schweiz 🇨🇭.']",62,2
480,https://www.youtube.com/watch?v=RQ9e5miIZD4,4714,"Jan 4, 2010",0,no Comments ,2,0
481,https://www.youtube.com/watch?v=6RO28cqxdgo,206484,"Mar 20, 2007",20,"[""aos 37' sigue sigue sputinik, nossa hehehe, show!"", 'awesome!', '\ue00eThis young man is bringing out the boom box in a special way', 'cool kinda reminds me of san andreas with the music changing.', 'so one lost there licens lol', 'niceeeeee', 'wtf?', 'lol nice!!!', 'best chance not to get run over ;)', 'fantastic', 'lol', 'And she have fun fun fun !! ', 'this guy knows how to enjoy the life', 'might get run over playin that music tho', 'this bike is awesome but the first song was stupid man :)', 'how embarrassing', 'to much waight to pull i rather bring less and just what i need for the biketrip', 'I like this  a bike with the only vechical luxury I require', 'So(Then,Since) in colombia it daria laugh mas that admiration friend but every who with his(her,your) tastes regards friend very pretty your bicycle', 'this guy knows how to enjoy the life ']",87,22
482,https://www.youtube.com/watch?v=sPNjxJBHcPs,3959,"Apr 4, 2010",0,no Comments ,2,0
483,https://www.youtube.com/watch?v=jq-VOGoA4p0,41817,"Nov 8, 2010",4,"['bello, complimenti', 'Splendido !', 'come avete fatto a farle affondare le petroliere?', 'Veramente bello!']",45,4
484,https://www.youtube.com/watch?v=HdrYYnrDAE8,8450,"Aug 25, 2009",0,no Comments ,0,0
485,https://www.youtube.com/watch?v=FSgrf6l9zkM,3011,"Aug 21, 2010",2,"['That spray must feel deliciously cool on a hot day!', 'Glad to see Niner and Brig doing well.  Rebecca, too!']",11,0
486,https://www.youtube.com/watch?v=gJwtAwSqEow,1660,"May 19, 2011",0,no Comments ,1,0
487,https://www.youtube.com/watch?v=2VQEuvaT2CM,4033,"Sep 13, 2008",0,no Comments ,7,1
488,https://www.youtube.com/watch?v=dp2Y9FerahA,929,"May 31, 2010",0,no Comments ,2,2
489,https://www.youtube.com/watch?v=MtcrkpYOhsA,1798,"Jan 29, 2011",0,no Comments ,6,6
